id_institution,model,test_RMSE,test_SMAPE,test_R2,test_n_obs,normal_RMSE,normal_SMAPE,normal_R2,outage_RMSE,outage_SMAPE,outage_R2,outage_n_obs
59,SN-24,4953822721.768818,44.308190184006804,0.19513011935803726,4030,5121604732.998515,43.74818445618582,0.1805253531729425,3650774281.6609964,48.02247059845588,-0.09196894137760592,528
59,SN-168,4761294821.889964,43.849472825128736,0.25647615282540925,4030,4663670713.613855,41.04823454787137,0.3205161123051332,5364008474.107152,62.428897914059256,-1.3573237499177595,528
59,MA-24,4843135929.6755495,49.21947076197811,0.2306958577986825,4030,5059616400.450547,49.6386345374003,0.2002420078441357,3039303351.3973703,46.439335266658986,0.24318728645067245,528
59,MA-168,5338669465.683264,53.765849524782475,0.06521696832910051,4030,5566949797.277585,53.927279673559994,0.03181574608518911,3462562598.2110105,52.69515183345885,0.017719351463087007,528
60,Mean,1207736796.1273499,53.171335248008035,-0.03578621088810219,4030,1227937459.292174,50.55836810420136,-0.06105273755116225,1064091451.064199,70.50203778136215,-0.05369176397400621,528
60,SN-24,1288870098.2717628,48.91679488950808,-0.17962461187723022,4030,1311570527.4596462,46.47428673534294,-0.21050830116148544,1126790915.0153816,65.11691526050488,-0.18152346411427644,528
60,SN-168,1219246355.3750966,48.01366254538457,-0.05562206854255081,4030,1185083013.4718025,43.717034887653554,0.011715417480387735,1425258207.779571,76.51137098738083,-0.890352424823426,528
60,MA-24,1162446317.6941297,50.35134555888094,0.04044175604783884,4030,1189128907.2078876,49.14072829362865,0.004955857482325743,967012446.0212526,58.380856284096005,0.12979854560065474,528
60,MA-168,1203995582.9982154,52.23849310790766,-0.02937902841487605,4030,1228850101.7431402,50.27700666419733,-0.06263054043096683,1023988291.6780396,65.2482005432742,0.024234049711644112,528
61,Mean,26400861331.32434,41.47290829874366,-2.0962650213007805e-05,4030,27837539810.802498,38.035758058003154,-0.001311523889282018,13422903012.954521,64.2700676606248,-0.4727078387113399,528
61,SN-24,36056914952.709236,37.45511828832317,-0.8653058097482065,4030,38400713731.93731,36.916640997806326,-0.905399754755241,11942603783.37553,41.02660971141029,-0.16579380227632612,528
61,SN-168,36704620064.12998,42.97568820619299,-0.9329222166358269,4030,35426855363.9968,39.612312583382156,-0.6217082296889003,44255328446.361046,65.28353182566939,-15.00865445552763,528
61,MA-24,25004081589.636063,33.74219179105449,0.10299528356529841,4030,26571557175.285946,33.919955775555046,0.08769191335233706,9434145212.408278,32.56315869688608,0.27250701913117936,528
61,MA-168,26040422886.817097,35.999061270841544,0.027098266269866667,4030,27605268987.260242,35.14219897407846,0.015328249057083743,11014404993.163511,41.68226536793305,0.008378860841894875,528
62,Mean,668949716.0445201,128.63250528502383,-0.1755355339167881,4030,690928875.7516621,127.0028777448585,-0.17820597168968955,499252181.1519469,139.4411334018024,-0.17097327052658717,528
62,SN-24,536669433.044478,84.4210138049742,0.24340662529872248,4030,548433121.9805783,84.53336340887024,0.2576616725102182,450944029.9684917,83.67584654579997,0.04467240380082138,528
62,SN-168,516245090.68283635,84.28679236984024,0.2998990235408433,4030,517473115.6618437,82.5067208464312,0.33910857591797405,508024990.73685944,96.09325160275401,-0.21248728519630888,528
62,MA-24,657047489.2251489,128.82911433397376,-0.1340764554049383,4030,678110597.812508,127.41043416030067,-0.13489477461160515,495162864.4028133,138.23861806163137,-0.1518692191346538,528
62,MA-168,666982375.0489894,129.7432606498211,-0.1686313422661847,4030,688660532.510651,128.2732537364438,-0.1704824893824508,499948408.0810386,139.4931928669565,-0.1742414849213798,528
63,Mean,349177898.8295676,140.05579272067263,-0.1617575345118918,4030,362313657.03040415,137.03144271008736,-0.16511309972751032,244820909.5568936,160.11502328330437,-0.1556009193198924,528
63,SN-24,296692156.19015944,93.89956231800114,0.1612469107366079,4030,306796087.37197304,94.30968468623676,0.1645926165348055,218136235.3767141,91.17939464080197,0.08258361572250617,528
63,SN-168,274375268.97700036,92.9689534868979,0.28268166815008977,4030,283665625.173548,91.30980337773586,0.28581274189349803,202227276.17937973,103.97339227910527,0.2115206402427512,528
63,MA-24,346158700.8088841,120.28868469270569,-0.14175391014181815,4030,358732519.7912878,118.58279593878407,-0.14219478288929976,247063087.2702432,131.6031210870873,-0.17686485202793212,528
63,MA-168,350226448.88827705,128.65267660620094,-0.16874531895857459,4030,363124252.8033925,127.59058222627593,-0.17033229153676066,248262981.1124853,135.69709804274913,-0.18832380333623666,528
64,Mean,530551274.4062604,114.28348759529057,-0.17504681982752435,4030,545084184.9639649,111.87980603803824,-0.18562390461940148,421667493.3214085,130.2260876208542,-0.10947632319642886,528
64,SN-24,531142037.74841213,89.92511051455952,-0.1776650816169998,4030,544713181.5617884,88.90399695705993,-0.18401049950215853,430432773.09321445,96.69772354176334,-0.15608151265762715,528
64,SN-168,451511664.0306911,77.68868464368474,0.14898268699376027,4030,460458120.47094893,74.25995311602863,0.15394215531398614,386973221.28491217,100.43000625325237,0.06558539137500796,528
64,MA-24,505170749.79971266,101.97703464494718,-0.06531205093741765,4030,515702376.9947591,99.82764636094575,-0.06125084759175614,428821227.8275959,116.23301527103251,-0.1474409531442098,528
64,MA-168,536487976.5228909,113.24436018119042,-0.20149075602076771,4030,549784940.62338,111.30489714368956,-0.2061615036476072,438198070.8839624,126.10799570643263,-0.19817075963774577,528
65,Mean,542660882.7888455,116.39831851059279,-0.13818215588456173,4030,552574543.0834473,113.84386201711636,-0.13412842958415427,471662703.6448283,133.34094472300652,-0.17674508117136045,528
65,SN-24,513521680.2979308,94.17735928372386,-0.01923025316005078,4030,525632397.8539776,92.86088616454823,-0.026230083716807462,424539990.2076411,102.90896697946836,0.04664086892587327,528
65,SN-168,478035870.9947404,93.31091645235297,0.11676613652653278,4030,494827085.71353555,91.47274248288362,0.0905320090876034,346657634.7751521,105.5027445604622,0.36434589137446083,528
65,MA-24,529765713.22910786,107.51013640755214,-0.08473195133401457,4030,538282150.3770323,104.6242807084479,-0.07621848729682879,469384757.4588427,126.65079295729281,-0.16540609287960795,528
65,MA-168,540822162.6008452,112.65421005032414,-0.13048212436844797,4030,550360072.0368842,110.32910351403949,-0.1250564876005409,472714960.4150119,128.07565529666653,-0.18200146117979998,528
66,Mean,729136062.533388,71.13899374146733,-0.07148070269978435,4030,757909164.6233522,69.30042177510252,-0.09147208169809562,497847380.8206215,83.33346159413689,-0.0012850117553659945,528
66,SN-24,830299155.7106446,68.9210128463024,-0.389429095893302,4030,858604497.2873486,67.1869963542798,-0.4007629051214445,610185577.0585035,80.42200859452801,-0.5041430384063263,528
66,SN-168,787877459.6116865,66.38571162874283,-0.25107846441501813,4030,806503395.6808887,63.466488528903085,-0.2359210096094515,650987233.0741444,85.74767999169511,-0.7120254044919934,528
66,MA-24,702820104.7924984,67.42443107273735,0.0044672552242162045,4030,729183675.9032134,65.96499967355365,-0.010304272620022203,493516194.9572694,77.10422039080808,0.0160612158700858,528
66,MA-168,732451426.7534117,70.89173156918739,-0.08124684975947893,4030,760814897.7523458,69.4312131399281,-0.09985727180364146,505536888.556495,80.57873069658523,-0.032454601651071835,528
67,Mean,3018128720.157517,65.15691847676365,-3.377239700830259e-05,4030,3097145645.6877556,63.7979486453823,-0.0031654458119956264,2429850376.321444,74.17038883566043,-0.39059952060107594,528
67,SN-24,3046530961.187476,52.28567985959883,-0.018944062651470084,4030,3140698574.331647,51.005861152719945,-0.03157740584956126,2327438347.4564147,60.774174388935734,-0.2758493098791328,528
67,SN-168,3219219426.2531743,53.36508456377427,-0.1377328830618183,4030,3175059084.9081216,51.15743166664394,-0.05427262457628279,3498033374.4875913,68.00750965042278,-1.881979646383635,528
67,MA-24,2827250073.0154614,57.30153722299478,0.12245863178142291,4030,2931671517.719509,56.95905005385856,0.10116510996409056,2001202378.9224446,59.57310931828843,0.056753868275998154,528
67,MA-168,3012361981.710979,60.878343054260576,0.003784105697519524,4030,3126556040.942244,60.68494775502741,-0.022307958153446883,2103497944.131014,62.16105202758375,-0.04214271181727258,528
68,Mean,6516080523.573082,53.065749610484225,-0.07574833133101011,4030,6307673959.476325,47.21651729238914,-0.028207458550495224,7757913785.997392,91.86122608391028,-1.8801247387723614,528
68,SN-24,5152262803.327061,37.26946236009595,0.32743570119975407,4030,5274419033.082625,35.21760725194461,0.2810618394159211,4254175058.872408,50.87854680847855,0.13393175766304843,528
68,SN-168,5749124049.660329,42.84917376952275,0.1625841913951851,4030,5426986959.972523,37.01776784577353,0.23886826071866074,7545282701.965718,81.52641533196555,-1.724409789930652,528
68,MA-24,5622943197.755842,42.47491403322741,0.19893973730982273,4030,5858781475.484579,40.78702412408347,0.11293207567378127,3695619224.001415,53.669971726072184,0.346424393226235,528
68,MA-168,5946565427.844853,45.44693751267238,0.10407800384391253,4030,6120780370.91461,42.36333428762579,0.031820531264070806,4627947389.289836,65.89916950909883,-0.024939489186249775,528
69,Mean,1184899119.9749494,89.11480594515554,-0.08255216776597019,4030,1230827842.4785213,86.88968581163074,-0.10637635855553951,817369764.2975295,103.87308380046589,-0.0017248002913465843,528
69,SN-24,1103219951.0043433,60.00141525986679,0.0615518240970232,4030,1136398643.6399524,58.25274510793693,0.05687408869465671,851024888.800372,71.59960251755302,-0.08591494962858937,528
69,SN-168,814902889.6138806,50.090140055116784,0.48796718387030624,4030,800135641.1600999,44.77407124110206,0.5324419966200781,906780843.0740968,85.34936919655534,-0.23286624494641117,528
69,MA-24,1131268828.4464664,74.0962258175977,0.013225947210470212,4030,1172357932.0488563,72.63386554103079,-0.003757297536919335,807446351.7111374,83.7954411367973,0.022450760413534998,528
69,MA-168,1209951531.4788957,84.81698345761939,-0.12881306501258027,4030,1257019574.864654,83.28024903802529,-0.15396422445553104,832969289.843198,95.00949091485141,-0.04032556031486845,528
70,Mean,781753050.2108033,116.82588317995047,-0.1416563310409813,4030,805851398.6399497,111.95754356738132,-0.14591041909750868,597816417.4739679,149.11551447392236,-0.11846571310602205,528
70,SN-24,642822855.9986783,90.18713311127196,0.2280683629856438,4030,662210136.8443168,89.4897015402327,0.22619347209896612,495388889.716021,94.81290084191475,0.2319676300216268,528
70,SN-168,568521847.9148177,87.6748271258664,0.3962035733215492,4030,566525325.2879554,85.11969350593382,0.4336571814431053,581590479.3108983,104.62194443079808,-0.05857486273272383,528
70,MA-24,771255546.2351493,108.37803073098678,-0.11120150465823309,4030,793280422.2742939,105.80541639459665,-0.11043773793059741,605214927.0630019,125.44109021211997,-0.14632103514960648,528
70,MA-168,784387534.3268515,109.18648304548346,-0.14936399104166287,4030,807399555.6603472,106.25933533443983,-0.15031756752611658,610172903.623228,128.60101199259486,-0.1651795006989243,528
71,Mean,193575760.30023998,120.31060809701258,-0.17601930427324097,4030,191485166.14015368,118.15429910226538,-0.17768800955649056,206907803.330807,134.61249086141538,-0.16704974985777743,528
71,SN-24,192071013.47573572,101.77211033244468,-0.15780696880585765,4030,187253264.17026237,100.52348272460647,-0.12620843426459705,221387071.1703213,110.05372753443226,-0.33610361664026733,528
71,SN-168,184825857.0036811,95.41710556756551,-0.07210657769248319,4030,180879004.51195905,94.56016445025827,-0.050839283912768485,209126625.43617454,101.10083244788741,-0.19221419655815208,528
71,MA-24,182565622.40734008,107.98408608785239,-0.04604533615271378,4030,179332584.12463275,105.9599137731396,-0.03294784669441997,202707977.4303687,121.40956231157232,-0.12015290800470013,528
71,MA-168,192614021.64576724,116.81004672674679,-0.16436274560780095,4030,190311811.72876558,114.66185022728077,-0.16329930556159167,207237252.02366123,131.05812275161415,-0.17076917565703043,528
72,Mean,110553108.46397696,132.82652582806526,-0.1622241215987681,4012,112192477.44155891,128.2871926782532,-0.16294964572336834,98562379.54133488,163.99661345677484,-0.15938707848434563,510
72,SN-24,105376367.7668004,110.50292115697209,-0.05592827107943621,4012,106288350.42734388,110.71461483366829,-0.043769898820850806,98887182.96225105,109.04929124365823,-0.167040979942239,510
72,SN-168,102260310.62908787,109.27881274608629,0.005597555004919319,4012,100566499.99844253,108.43020571056088,0.06558434558431481,113208727.10043326,115.1059143900275,-0.5295578617185035,510
72,MA-24,109061006.23583402,134.72903137266175,-0.1310634509505828,4012,110531224.11543024,133.208147732598,-0.12876463397692817,98373830.74085538,145.17243236776613,-0.1549555306016268,510
72,MA-168,110255807.08407162,140.20002107843547,-0.155981579239171,4012,111843588.75959262,137.9169662345628,-0.15572796550410084,98665317.71509871,155.8769976730278,-0.16181006199855008,510
73,Mean,647741119.2283263,110.4317149529569,-0.1140331904570897,4030,671680194.701187,105.72093890166376,-0.11341789078194764,458338122.1716923,141.67629399013225,-0.13856789681075177,528
73,SN-24,646126343.0818106,82.34951403907216,-0.10848569044071099,4030,676074203.8140308,81.72199072745885,-0.12803309274021757,393508110.058464,86.51160994299212,0.16074420844548487,528
73,SN-168,594441491.0721498,78.67008417731891,0.0617611218086761,4030,621069661.387266,75.94869312960472,0.04805087351933501,372404593.5834578,96.71991646727169,0.24834763076975375,528
73,MA-24,637607775.5998226,103.05019998096252,-0.07944968645822459,4030,660425943.9245434,100.55087576163871,-0.07641901503776638,458361276.3553142,119.6271572083714,-0.1386829353587693,528
73,MA-168,646413983.0094844,108.14181836223622,-0.10947285252828465,4030,669855445.9874185,105.2684964359551,-0.10737647965478514,461736990.1657327,127.19934371419934,-0.15551691528637024,528
74,Mean,2781554146.562707,65.66913487178792,-0.02112327360876587,4030,2869352543.735186,64.78713811724414,-0.03609171090182417,2108637874.5807824,71.51904516423555,-0.05918901099205809,528
74,SN-24,2702680915.9415474,51.314031243965744,0.0359652522329188,4030,2782201750.5320415,50.693929452673046,0.0258908656079474,2100381788.931216,55.42690335212293,-0.050911026566672346,528
74,SN-168,2517261579.664919,48.331029997411044,0.16370436011252354,4030,2526777347.9878407,46.42027771081717,0.1965398777193701,2453213426.043407,61.004239292205995,-0.4336400545218566,528
74,MA-24,2535179049.7152762,58.09810094905954,0.1517567499401704,4030,2609771734.381923,57.68659811277196,0.14289224812740087,1970205945.216654,60.827424685194245,0.07531734552123903,528
74,MA-168,2774683136.708247,64.52951294529198,-0.01608473612705774,4030,2866178256.3623805,64.18506880962364,-0.03380057825063232,2067781248.4386232,66.81406476936489,-0.018541305356014837,528
75,Mean,2717320181.5997868,52.851453343253304,-0.01702251239295194,4030,2729330041.6105604,47.45250353865536,-0.001892082401820927,2636279372.622962,88.66039693359812,-1.072729606462747,528
75,SN-24,3323095751.773978,50.74192456223483,-0.5210190318691501,4030,3459906345.1240387,49.77718306696159,-0.6100431665454376,2210887680.6558366,57.140645616111485,-0.4577838923618842,528
75,SN-168,3508854684.2712793,55.61923892171018,-0.6958198059061869,4030,3578226117.3211846,52.35584140570303,-0.7220446035221875,3008523780.859523,77.26397017371224,-1.699396529285734,528
75,MA-24,2536676239.2876463,41.73537311981849,0.11370352982604615,4030,2643556103.3529387,40.645226038336865,0.06009080766295982,1662082331.8484013,48.96585622464557,0.17611830549364738,528
75,MA-168,2605969355.7426624,43.66960381177367,0.06462114819446618,4030,2698863305.4503284,41.283202809325545,0.020350749187177275,1876867100.2903588,59.4975892484656,-0.050574441277661863,528
76,Mean,458797918.75320363,110.02021109391637,-0.11980678715144033,4030,470633753.5904646,107.28237061187743,-0.1207408019241285,370854714.0363636,128.17914550319733,-0.11879893720924217,528
76,SN-24,491566246.6649381,83.36600858522623,-0.2854770458720961,4030,500440716.8567917,82.83788636420843,-0.2671975239653055,428073888.35836095,86.86881922538595,-0.49067137749598655,528
76,SN-168,459704971.61268926,82.8070562787148,-0.1242389258351535,4030,468207427.9616407,81.85237791690197,-0.10921475833770056,398748949.23312414,89.1390328375567,-0.29343181956606745,528
76,MA-24,452265097.1940058,102.45794245200184,-0.08814397896120485,4030,463470973.78075856,101.01741019898698,-0.08688631694510285,369435664.6236395,112.01238175135417,-0.11025330768996633,528
76,MA-168,458050187.8553958,108.96969989732554,-0.11615972691327148,4030,469669770.8645652,107.27994997250647,-0.11615435516793315,371904115.62631655,120.17709428504615,-0.1251395900936405,528
77,Mean,244475953.06888944,76.95125234317037,-0.05447420777836687,4030,255180069.31569013,76.03233418529778,-0.06704273504457303,155868475.49722767,83.04604664027234,-6.55175308006406e-07,528
77,SN-24,309372664.04554623,80.72110764394586,-0.6886029354897427,4030,322843671.1549444,78.95688366175551,-0.7079410052328443,198051791.0508274,92.42245685915539,-0.6145119266302854,528
77,SN-168,300804540.5915031,77.93955555067893,-0.596365894927376,4030,311962642.72586495,75.19791266485812,-0.594753237800441,212448432.83577943,96.12370969110403,-0.8577649832539218,528
77,MA-24,244369486.4660107,75.48249135361647,-0.05355598379808035,4030,254434661.79873773,74.52720915591031,-0.060817954391044315,162533872.39999563,81.81847289976596,-0.08735529673099718,528
77,MA-168,249024620.44167265,77.64798094246915,-0.09407788452722121,4030,259396314.67108274,76.89756797196313,-0.10259473507958639,164433733.7091138,82.62515181881757,-0.11292409608319365,528
78,Mean,2278568611.4546466,77.34975401633267,-0.04335282556608622,4030,2356148934.8541145,75.43080299383543,-0.04998719356484216,1675424374.7133555,90.07734204812303,-0.006567610779373956,528
78,SN-24,2864573525.1872015,69.64829670417807,-0.6490237979699149,4030,2973559542.3904667,68.28943300344883,-0.6723678195857379,1996406821.533526,78.66106314348454,-0.42919465397457657,528
78,SN-168,2738615587.169927,63.3499940335839,-0.5071938973410042,4030,2829595579.974499,61.63173216434535,-0.514353481994863,2034694137.5185914,74.74649605266217,-0.48453882547681193,528
78,MA-24,2215420403.1493897,71.21871690018683,0.013676733661936002,4030,2288495754.8366914,69.69203865533022,0.009444654555865406,1650799612.4547708,81.3445260166412,0.022803260514489776,528
78,MA-168,2339408365.4575677,77.55193981946161,-0.09981351649040904,4030,2407331388.3084316,75.45378466986358,-0.0961002596204692,1826034893.2200618,91.46811280031821,-0.19567028696063882,528
79,Mean,382159914.535887,71.82994130793419,-0.028785413322078846,4030,399605095.2191217,69.56831183838614,-0.042449568530551485,235777269.61811408,86.8303701002776,-0.04124858500148476,528
79,SN-24,448214962.9845922,65.52551769849727,-0.41516551503995447,4030,470117974.76255435,64.12915562782004,-0.4428019905728129,259783214.77369496,74.7869949172693,-0.264074672288801,528
79,SN-168,429261065.72991073,62.9506355772194,-0.29800849441477406,4030,447434069.5728478,60.07455257296886,-0.30692636697426745,280345580.97191393,82.02647398798725,-0.47210228088946016,528
79,MA-24,381431082.8381242,67.91267210112943,-0.024865083669468158,4030,399300527.31530386,66.78647225596026,-0.04086112188587632,230123909.4204085,75.38227789238421,0.00808594810316221,528
79,MA-168,389597546.89891344,69.63539518410352,-0.06921972741115967,4030,408138766.0163333,68.37832336800804,-0.0874485382973118,231697638.0476,77.97301923707008,-0.005527075363957801,528
80,Mean,3327437499.605785,48.64169811361616,-0.09457410261262833,4030,3358462847.2662816,47.85207858843124,-0.12594256013307792,3113844781.142626,53.87890943406606,-2.428737986948093e-05,528
80,SN-24,2531012597.289224,31.725865843738,0.36669346625045496,4030,2507424090.1772585,30.722970864546113,0.37238873945673556,2682219433.2206273,38.377642770120595,0.2579977245890467,528
80,SN-168,2591228158.6153154,33.708808429651505,0.3362008925837642,4030,2410590115.7326956,30.899143362993208,0.41992802770066884,3564704666.1565804,52.34412483767681,-0.31058060560591927,528
80,MA-24,3069888889.5159554,46.02840264413096,0.06831164085493169,4030,3097508461.1036167,45.202565286520425,0.042232399274194865,2880003307.56935,51.50583148191906,0.1445343009318404,528
80,MA-168,3211295028.8982244,47.50665414109568,-0.019496570510834754,4030,3223298051.678057,46.25114491973517,-0.03713686211845624,3130519388.8137894,55.8339141661042,-0.01076320411584275,528
81,Mean,270848290.4114195,77.47581497810016,-0.24997106415804615,4030,286015750.7049457,79.67108512319095,-0.2663151572825124,131676297.37134856,62.915519432441116,-0.20680013242383932,528
81,SN-24,256363229.5262133,64.38383045578904,-0.11984839040912454,4030,269841972.53093714,64.55866907214545,-0.1271479117153873,136674797.25375578,63.224200087455465,-0.3001606379085171,528
81,SN-168,259016767.1873844,68.98496267562042,-0.14315078630753897,4030,271639323.3163641,67.87356746692912,-0.14221322649442447,150542771.54603782,76.35637559387223,-0.5773931541228177,528
81,MA-24,194808635.39230272,55.00162981647042,0.3533576105644787,4030,205344219.14926654,56.287088094654095,0.34728007949916095,99942484.84823601,46.475730403214484,0.30478293626047004,528
81,MA-168,202528376.60327303,59.58435387228761,0.3010927825708345,4030,212318917.39349064,59.66344453441982,0.3021866284593999,118655006.51674093,59.059779063978915,0.020076275937161214,528
82,Mean,119854443.67963889,142.0666284430196,-0.11084249120488376,4030,125190298.67968425,141.73044615660672,-0.11395366189538914,75450917.1564616,144.29638292600785,-0.10638839788260013,528
82,SN-24,136596487.9357646,103.82048813545535,-0.44285692900131335,4030,143362168.96158448,103.24543779326993,-0.460813925365426,78075386.61326553,107.63455309441983,-0.18469581209634045,528
82,SN-168,132965585.52613309,96.66442102052123,-0.3671705780101955,4030,140206563.59416285,94.82979149679774,-0.39721250676497055,67530656.93007243,108.83274032370245,0.11370047745491718,528
82,MA-24,120112919.38200177,127.55598466385653,-0.11563889906733915,4030,125232604.52204059,126.46809798976297,-0.11470667089583197,78076815.77934825,134.77147544543925,-0.18473918408955758,528
82,MA-168,122227836.30288626,135.01241468438815,-0.15527254019294534,4030,127406102.98950444,133.4290679290683,-0.15373545337539185,79786620.99243896,145.51408198955892,-0.23719658351144268,528
83,Mean,671579679.4381613,117.18918022703005,-0.3719270623512634,4030,690117945.5985674,115.08578014410993,-0.3938258890166382,532531457.71402323,131.1401406254888,-0.24397000672641544,528
83,SN-24,784495071.8187367,109.35428744432912,-0.8720453649194813,4030,805753369.4033653,108.86005145673063,-0.9000548834197655,625469287.9228046,112.63234507419635,-0.7160555945165716,528
83,SN-168,831999298.9690458,114.38904531532219,-1.1056289838946722,4030,844094852.9847939,112.28953740146864,-1.0851840269126534,746832457.3009036,128.31419060758574,-1.446615610468962,528
83,MA-24,642540603.9727546,111.70667332029534,-0.25584801551070946,4030,655714765.3958172,108.99654613446548,-0.25832206380276346,547191612.1358093,129.6817971929775,-0.31340370533048145,528
83,MA-168,652719451.0966213,114.5537477725158,-0.29595236658386925,4030,666335991.4753225,111.11685180157036,-0.2994166552897415,553999256.6688353,137.3492206707184,-0.34628726668148047,528
84,Mean,258537896.91377893,59.380361893384915,-0.03435329282585964,4029,266776278.17861095,56.367514497895066,-0.04767085352301792,195309977.80900943,79.35759433961576,-0.00837228753739172,528
84,SN-24,339500841.9980642,70.07084340120818,-0.7836194080226888,4029,351638466.09493524,67.49957941368281,-0.8202171291945022,244207760.36296242,87.12007677303833,-0.5764890617364635,528
84,SN-168,353700991.1518473,73.22549477321043,-0.9359450743504447,4029,350249332.5997353,69.9483618112126,-0.8058641478848554,375786636.71055603,94.95512072009383,-2.7329717617672413,528
84,MA-24,254790965.68505025,57.3271703657164,-0.0045892525327329015,4029,263482787.66591418,55.35132781313593,-0.021962458628972836,187213560.81513914,70.42835365470168,0.07349738867642197,528
84,MA-168,260314517.45305946,58.98760446616432,-0.04861787313897237,4029,268053629.6418994,56.46762743476938,-0.05772757767906711,201618760.38238513,75.69677035047056,-0.07456804316644616,528
85,Mean,254820339.27835566,83.75536094440072,-0.07544015946330829,4014,256356810.58689916,79.99336084924438,-0.08403666531080689,244433878.02984628,108.59311157264872,-0.030171134802187805,528
85,SN-24,317752971.022819,69.92442503152633,-0.6722350064479834,4014,317902200.34731185,68.22851188365294,-0.6670219557801356,316765954.0109542,81.12130615555397,-0.730069602908558,528
85,SN-168,310001740.10994256,65.16226548715943,-0.5916454572576688,4014,306480850.2858189,60.8074486219741,-0.5493906819301366,332312738.278045,93.91395410843978,-0.9040596899728586,528
85,MA-24,246869763.32517603,76.39089453544705,-0.009378086862416035,4014,247406918.42159942,74.1612273196283,-0.00966646524554049,243293557.77070993,91.11176558534144,-0.020581753070736175,528
85,MA-168,251538151.10723522,83.32084794062953,-0.04791437890959105,4014,252689060.85594127,80.81355163059865,-0.053239491401332106,243803220.778909,99.87470198753812,-0.024862158944444213,528
86,Mean,903969586.5017396,91.96472471967029,-0.06541935537545807,4026,942617466.9690802,90.0601278725471,-0.08659429616670922,586819211.2633395,104.58267883186132,-0.008837687597548216,528
86,SN-24,919323354.5412254,68.48989409690797,-0.10191864144680296,4026,961419316.6145126,68.17934410439486,-0.13037395413836994,566253567.0358353,70.5472877973074,0.06063461434625306,528
86,SN-168,782508727.7322365,63.724478547857586,0.2016536862724818,4026,791444441.8445069,60.28103128189203,0.23398491582635772,720515987.6519648,86.5373166848795,-0.5208973218477437,528
86,MA-24,894883407.5877745,81.38986195383546,-0.04410903879451156,4026,934180178.9906818,81.55215417522402,-0.0672293284479486,569768257.9698569,80.31467598713633,0.048937291744270195,528
86,MA-168,938194559.7932175,86.65801483446285,-0.14762173452953942,4026,980260709.2282792,86.2074514658196,-0.1751130411497952,587841908.6534133,89.64299715172434,-0.012357118096657072,528
87,Mean,2036705200.7736495,67.28532113198452,-0.06090545723355145,4030,2166342165.558997,66.46833916165521,-0.07201926642869605,730940838.4878098,72.70401594276713,-4.4308441826679257e-07,528
87,SN-24,2159932439.3208976,74.05211358099085,-0.19316545970712395,4030,2285253630.3765545,72.67858428976061,-0.19293642620181295,985118919.3935059,83.16215066032467,-0.8164065444336701,528
87,SN-168,2790385799.9698277,77.8061063538205,-0.9913557159174664,4030,2969688190.1382575,77.0181234604366,-1.0145135301090207,967554446.9417533,83.03246258986299,-0.7522116555786444,528
87,MA-24,1542946154.4089804,63.184935849140444,0.3911337808774553,4030,1630111004.6283982,61.929237981619245,0.39300817303446445,739088167.9629678,71.5134470841011,-0.0224174136684554,528
87,MA-168,1966535398.7457356,68.27193303008279,0.01093718267251953,4030,2089938285.377499,67.52211173047503,0.0022645376783616555,739677614.356602,73.24517960437527,-0.02404888499704838,528
88,Mean,819612143.8580425,129.71379892739947,-0.36106866336431853,4030,848980601.7395558,131.03464224046274,-0.36373529311830755,588847477.6951439,120.95320558961996,-0.39724981611966537,528
88,SN-24,714358451.4429461,91.65439562450592,-0.03394072169755069,4030,733109963.3091083,90.45263295800439,-0.016887220041385653,574704410.2038625,99.62517755270372,-0.33093695108636956,528
88,SN-168,696735779.796806,89.65535460529588,0.016443091341585392,4030,717995341.1201171,89.71547774494795,0.02461112440837887,534748224.9469535,89.25658332677024,-0.15230415054024293,528
88,MA-24,603498290.1080383,81.21263742457263,0.26206968176882917,4030,620890668.990564,80.6401386977536,0.27060159059480104,472196190.314911,85.00977860131557,0.10150972531722058,528
88,MA-168,778577196.9962689,116.64780884308617,-0.22819302279390974,4030,806732118.6635361,116.14088968983256,-0.23138324956489376,556904249.8464345,120.0099885300068,-0.24976824926613905,528
89,Mean,2044831805.8907654,69.7909991892311,-0.0800106287500868,4030,2144710763.7836964,68.89604466155606,-0.09746518880071986,1185729614.4618769,75.72685289362127,-5.601705433400106e-05,528
89,SN-24,2161243646.8745494,51.7450243297653,-0.20648049603851382,4030,2261205607.854863,50.889743606182314,-0.21992574980190782,1318661024.9857607,57.41773852292372,-0.2368565516355421,528
89,SN-168,2654052684.89147,64.40597008797228,-0.8194156479791317,4030,2623383490.9190507,60.41956515898828,-0.642013990035017,2849124304.916704,90.84610277983207,-4.773986826433276,528
89,MA-24,1976707470.227725,66.01790333809625,-0.00924743251432858,4030,2078563656.6502116,68.0496427211759,-0.03081314850524275,1080628279.599326,52.54223796017015,0.16937375183966574,528
89,MA-168,2033605843.500705,67.95466634280247,-0.0681848361977504,4030,2136846840.6813488,68.77138830098419,-0.08943188224591747,1131291153.6017559,62.53769608228663,0.08966387821547517,528
90,Mean,1367759806.4224641,57.39669124923225,-0.00010995360025578549,4030,1384136909.9981744,51.85214433785684,-0.009348828702055334,1253734149.1659732,94.1713186803623,-1.6831363502367322,528
